Topic,Characteristic,Note,Total
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,,5170
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,,10435
Commuting destination,  Commute to a different province or territory,,50
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,200,38240
Main mode of commuting,"  Car, truck or van",,33625
Main mode of commuting,"    Car, truck or van - as a driver",,30710
Main mode of commuting,"    Car, truck or van - as a passenger",,2915
Main mode of commuting,  Public transit,,1750
Main mode of commuting,  Walked,,1605
Main mode of commuting,  Bicycle,,320
Main mode of commuting,  Other method,,950
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,38240
Commuting duration,  Less than 15 minutes,,12600
Commuting duration,  15 to 29 minutes,,13360
Commuting duration,  30 to 44 minutes,,6520
Commuting duration,  45 to 59 minutes,,2935
Commuting duration,  60 minutes and over,,2820
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,38240
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,2585
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,6000
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,9585
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,9075
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,5695
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,5305
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,22665
Children eligible for instruction in the minority official language,  Children eligible for instruction in the minority official language,,1885
