Topic,Characteristic,Note,Total
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,,35585
Commuting destination,  Commute to a different province or territory,,125
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,200,89280
Main mode of commuting,"  Car, truck or van",,77820
Main mode of commuting,"    Car, truck or van - as a driver",,70505
Main mode of commuting,"    Car, truck or van - as a passenger",,7315
Main mode of commuting,  Public transit,,6970
Main mode of commuting,  Walked,,2095
Main mode of commuting,  Bicycle,,300
Main mode of commuting,  Other method,,2095
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,89280
Commuting duration,  Less than 15 minutes,,15220
Commuting duration,  15 to 29 minutes,,30635
Commuting duration,  30 to 44 minutes,,24575
Commuting duration,  45 to 59 minutes,,9200
Commuting duration,  60 minutes and over,,9650
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,89280
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,3345
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,10000
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,17610
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,22915
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,23795
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,11620
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,67770
Children eligible for instruction in the minority official language,  Children eligible for instruction in the minority official language,,4890
Children eligible for instruction in the minority official language,  Children not eligible for instruction in the minority official language,,62880
