Topic,Characteristic,Note,Total
Commuting destination,Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data,199,35210
Commuting destination,  Commute within census subdivision (CSD) of residence,,11620
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,,10115
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,,13390
Commuting destination,  Commute to a different province or territory,,90
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,200,42240
Main mode of commuting,"  Car, truck or van",,37285
Main mode of commuting,"    Car, truck or van - as a driver",,34180
Main mode of commuting,"    Car, truck or van - as a passenger",,3105
Main mode of commuting,  Public transit,,2555
Main mode of commuting,  Walked,,1045
Main mode of commuting,  Bicycle,,105
Main mode of commuting,  Other method,,1255
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,42240
Commuting duration,  Less than 15 minutes,,10445
Commuting duration,  15 to 29 minutes,,11860
Commuting duration,  30 to 44 minutes,,8235
Commuting duration,  45 to 59 minutes,,5505
Commuting duration,  60 minutes and over,,6195
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,42240
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,4040
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,7070
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,9270
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,8675
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,6030
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,7155
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,33015
