Topic,Characteristic,Note,Total
Commuting destination,Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data,199,32510
Commuting destination,  Commute within census subdivision (CSD) of residence,,8825
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,,7215
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,,16420
Commuting destination,  Commute to a different province or territory,,55
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,200,39745
Main mode of commuting,"  Car, truck or van",,34535
Main mode of commuting,"    Car, truck or van - as a driver",,31385
Main mode of commuting,"    Car, truck or van - as a passenger",,3150
Main mode of commuting,  Public transit,,3170
Main mode of commuting,  Walked,,980
Main mode of commuting,  Bicycle,,115
Main mode of commuting,  Other method,,950
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,39745
Commuting duration,  Less than 15 minutes,,8600
Commuting duration,  15 to 29 minutes,,10405
Commuting duration,  30 to 44 minutes,,9325
Commuting duration,  45 to 59 minutes,,5430
Commuting duration,  60 minutes and over,,5985
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,39745
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,3145
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,6835
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,8670
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,7530
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,6365
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,7205
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,29395
