Topic,Characteristic,Note,Total
Main mode of commuting,"    Car, truck or van - as a passenger",,21250
Main mode of commuting,  Public transit,,24600
Main mode of commuting,  Walked,,3350
Main mode of commuting,  Bicycle,,350
Main mode of commuting,  Other method,,5280
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,238010
Commuting duration,  Less than 15 minutes,,34355
Commuting duration,  15 to 29 minutes,,87895
Commuting duration,  30 to 44 minutes,,67240
Commuting duration,  45 to 59 minutes,,22910
Commuting duration,  60 minutes and over,,25620
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,238010
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,20405
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,40840
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,47450
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,40900
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,35000
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,53420
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,145610
Children eligible for instruction in the minority official language,  Children eligible for instruction in the minority official language,,11390
Children eligible for instruction in the minority official language,  Children not eligible for instruction in the minority official language,,134220
Eligibility and instruction in the minority official language for school-aged children,"Total - Eligibility and instruction in the minority official language, for the population in private households born between 2003 and 2015 (inclusive) - 100% data",204,107345
Eligibility and instruction in the minority official language for school-aged children,  Children eligible for instruction in the minority official language,,9480
