Topic,Characteristic,Note,Total
Main mode of commuting,  Other method,,875
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,36550
Commuting duration,  Less than 15 minutes,,8825
Commuting duration,  15 to 29 minutes,,9470
Commuting duration,  30 to 44 minutes,,10125
Commuting duration,  45 to 59 minutes,,3995
Commuting duration,  60 minutes and over,,4135
Time leaving for work,Total - Time leaving for work for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,202,36550
Time leaving for work,  Between 5 a.m. and 5:59 a.m.,,2855
Time leaving for work,  Between 6 a.m. and 6:59 a.m.,,5760
Time leaving for work,  Between 7 a.m. and 7:59 a.m.,,8535
Time leaving for work,  Between 8 a.m. and 8:59 a.m.,,7820
Time leaving for work,  Between 9 a.m. and 11:59 a.m.,,5635
Time leaving for work,  Between 12 p.m. and 4:59 a.m.,,5945
Children eligible for instruction in the minority official language,Total - Eligibility for instruction in the minority official language for the population in private households born in 2003 or later - 100% data,203,37190
Children eligible for instruction in the minority official language,  Children eligible for instruction in the minority official language,,3085
Children eligible for instruction in the minority official language,  Children not eligible for instruction in the minority official language,,34105
Eligibility and instruction in the minority official language for school-aged children,"Total - Eligibility and instruction in the minority official language, for the population in private households born between 2003 and 2015 (inclusive) - 100% data",204,27905
Eligibility and instruction in the minority official language for school-aged children,  Children eligible for instruction in the minority official language,,2490
Eligibility and instruction in the minority official language for school-aged children,    Eligible children who have been instructed in the minority official language at the primary or secondary level in Canada,,1495
Eligibility and instruction in the minority official language for school-aged children,    Eligible children who have not been instructed in the minority official language at the primary or secondary level in Canada,,995
